"Company ID","Company Name","Branch ID","Street Address","City","State","Country","Postal Code","Contact Name","Contact Phone Number","Contact Email","License Number","License Name"
934154,"Medicredit, Inc.",1108078,"111 Corporate Office Drive, Suite 200 ","Earth City","MO","USA",63045,"Deron Brown","615-807-9556","deron.brown@parallon.com","DC934154","MA Debt Collector"
934154,"Medicredit, Inc.",1108079,"13730 South Point Blvd. ","Charlotte","NC","USA",28273,"Deron Brown","615-807-9556","deron.brown@parallon.com","DC934154","MA Debt Collector"
1292,"Members Mortgage Company, Inc.",,"10 Cedar Street Suite 11","Woburn","MA","USA",1801,"Denise Diiorio","781-376-2805","denise@membersmortgage.com","DC0448","MA Debt Collector"
929060,"Meragon Financial Services, Inc.",,"1636 Hendersonville Road Suite #135","Asheville","NC","USA",28803,"Gregory Sheperd","828-575-9564","gsheperd@merid.com","DC0698","MA Debt Collector"
962209,"Mercantile Adjustment Bureau, Llc",,"165 Lawrence Bell Drive Suite 100","Williamsville","NY","USA",14221,"Daniel Frisicaro","716-929-8244","licensing@mercantilesolutions.com","DC0787","MA Debt Collector"
962209,"Mercantile Adjustment Bureau, Llc",993934,"3525 Buffalo Road ","Rochester","NY","USA",14624,"Daniel Frisicaro","716-929-8244","licensing@mercantilesolutions.com","DC962209","MA Debt Collector"
932674,"Merchants & Medical Credit Corporation, Inc.",,"6324 Taylor Drive ","Flint","MI","USA",48507,"Terry Brewer","810-244-4222","tbrewer@mermed.com","DC0529","MA Debt Collector"
1115207,"Merchants Association Collection Division Inc.",,"134 South Tampa Street ","Tampa","FL","USA",33602,"Deanna Koeninger","813-273-7703","deanna.koeninger@sherloqsolutions.com","DC1115207","MA Debt Collector"
1115207,"Merchants Association Collection Division Inc.",1487134,"700 E. Hammond Rd. Suite 300","Traverse City","MI","USA",49686,"Deanna Koeninger","813-273-7703","deanna.koeninger@sherloqsolutions.com","DC1115207","MA Debt Collector"
954100,"Merchants Credit Adjusters, Inc",,"Twenty Five D Building 4005 South 148Th Street","Omaha","NE","USA",68137,"James Evans","402-201-2784","jamese@mcaomaha.com","DC954100","MA Debt Collector"
931239,"Merchants' Credit Guide Company",,"223 W Jackson Blvd, Suite 700 ","Chicago","IL","USA",60606,"Lori Barry Sass","312-895-3712","lbarry@collectmcg.com","DC0501","MA Debt Collector"
943168,"Michael Andrews & Associates Llc",,"26261 Evergreen Rd., Ste. 350 ","Southfield","MI","USA",48076,"Lisa Soller","248-359-2199","lsoller@michaelandrewsllc.com","DC112813-100","MA Debt Collector"
934164,"Midland Credit Management, Inc.",,"2365 Northside Drive 3Rd Floor","San Diego","CA","USA",92108,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC0608","MA Debt Collector"
934164,"Midland Credit Management, Inc.",944390,"16 Mcleland Road, Ste 101 ","St Cloud","MN","USA",56303,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC111080-102","MA Debt Collector"
934164,"Midland Credit Management, Inc.",944394,"4405 East Cotton Center Blvd. Suite 130","Phoenix","AZ","USA",85040,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC111080-103","MA Debt Collector"
934164,"Midland Credit Management, Inc.",950424,"Plot # 28 P Sector-44 ","Gurgaon, Haryana",,"IND",122002,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC111080-101","MA Debt Collector"
934164,"Midland Credit Management, Inc.",1103335,"Ultra Park Ii, Building 3, First Floor ","Lagunilla, Heredia",,"CRI",,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC934164","MA Debt Collector"
934164,"Midland Credit Management, Inc.",1387283,"3353 Orange Avenue ","Roanoke","VA","USA",24012,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC934164","MA Debt Collector"
934164,"Midland Credit Management, Inc.",1397172,"320 E. Big Beaver Road ","Troy","MI","USA",48083,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC934164","MA Debt Collector"
934164,"Midland Credit Management, Inc.",1517025,"Plot #137P Sector-44 ","Gurgoan, Haryana",,"IND",,"Elizabeth Maclean","586-983-7956","elizabeth.maclean@mcmcg.com","DC934164","MA Debt Collector"
922818,"Mirand Response Systems, Inc.",,"16211 Park Ten Place ","Houston","TX","USA",77084,"Linsy Goodson","281-579-4483","lgoodson@mirandrs.com","DC1102","MA Debt Collector"
948959,"Monarch Recovery Management, Inc.",,"3260 Tillman Drive Suite 75","Bensalem","PA","USA",19020,"Pat Mcsorley","215-281-7500x2139","pjmcsorley@monarchrm.com","DC0622","MA Debt Collector"
948959,"Monarch Recovery Management, Inc.",949990,"10965 Decatur Road ","Philadelphia","PA","USA",19154,"Pat Mcsorley","215-281-7500x2139","pjmcsorley@monarchrm.com","DC1283","MA Debt Collector"
253155,"Monterey Financial Services Llc",,"4095 Avenida De La Plata ","Oceanside","CA","USA",92056,"Dustin Chung","760-639-3562","dchung@montereyfinancial.com","DC0255","MA Debt Collector"
944131,"Mrs Bpo, Llc",,"1930 Olney Avenue ","Cherry Hill","NJ","USA",8003,"Jeffrey Freedman","770-587-4595","jeff@mrsassociates.com","DC1187","MA Debt Collector"
944131,"Mrs Bpo, Llc",944346,"701 Brooksedge Plaza Drive ","Westerville","OH","USA",43081,"Jeffrey Freedman","770-587-4595","jeff@mrsassociates.com","DC1188","MA Debt Collector"
1137104,"Ms Services Llc",,"123 West First St, Suite 430 ","Casper","WY","USA",82601,"Lynne Price","307-266-3290","lprice2136@aol.com","DC1137104","MA Debt Collector"
929741,"National Collection Systems, Inc.",,"10845 Olive Blvd., Suite 210 ","St. Louis","MO","USA",63141,"Jim Earley","314-432-1944x228","jearley@ncmstl.com","DC0807","MA Debt Collector"
931967,"National Commercial Services",,"6644 Valjean Avenue Ste 100","Van Nuys","CA","USA",91406,"Patti Lee","818-701-4400x301","patti@ncssubro.com","DC112005-101","MA Debt Collector"
937579,"National Credit Services, Inc.",,"2525 220Th St Se Suite 200 ","Bothell","WA","USA",98021,"Asghar Sarajy","425-486-0468","haidari@ncscollect.com","DC937579","MA Debt Collector"
939618,"National Credit Systems, Inc.",,"3750 Naturally Fresh Blvd ","Atlanta","GA","USA",30349,"Catherine Boehler","404-629-9595 ext 347","cboehler@nationalcreditsystems.com","DC1298","MA Debt Collector"
985520,"National Creditors Connection Inc.",,"14 Orchard Road Ste 100","Lake Forest","CA","USA",92630,"Mark Hunt","949-461-7554","compliance@nationalcreditors.com","DC1273","MA Debt Collector"
942637,"National Enterprise Systems, Inc.",,"29125 Solon Road ","Solon","OH","USA",44139,"Toni Mulhall","440-542-1360x1194","tmulhall@nes1.com","DC0691","MA Debt Collector"
942637,"National Enterprise Systems, Inc.",1439871,"2479 Edison Boulevard Unit A","Twinsburg","OH","USA",44087,"Toni Mulhall","440-542-1360x1194","tmulhall@nes1.com","DC942637","MA Debt Collector"
942637,"National Enterprise Systems, Inc.",1587026,"150 East Campus View Blvd Suite 280","Columbus","OH","USA",43235,"Toni Mulhall","440-542-1360x1194","tmulhall@nes1.com","DC942637","MA Debt Collector"
936761,"National Financial Group, Inc.",,"51 Monroe Street Suite 205","Rockville","MD","USA",20850,"Jennifer Turenne","888-587-2936","j.turenne@nationalfinancialgroupinc.com","DC0507","MA Debt Collector"
931905,"National Recoveries, Inc.",,"14735 Highway 65 Ne ","Ham Lake","MN","USA",55304,"Joel Kunza","763-754-1931","joel.kunza@nationalrecoveries.com","DC1132","MA Debt Collector"
931905,"National Recoveries, Inc.",1507191,"4265 Lexington Ave N ","Arden Hills","MN","USA",55126,"Joel Kunza","763-754-1931","joel.kunza@nationalrecoveries.com","DC931905","MA Debt Collector"
934169,"National Recovery Solutions, Llc",,"6425 Dysinger Rd. ","Lockport","NY","USA",14094,"Kevin Baker","716-923-7485","kmbaker@nrsolutionsllc.com","DC1264","MA Debt Collector"
929084,"Nations Recovery Center,Inc.",,"6491 Peachtree Industrial Blvd. ","Atlanta","GA","USA",30360,"Paul Bataillon","770-234-0101","paul@natrecovery.com","DC0701","MA Debt Collector"
2119,"Nationstar Mortgage Llc",,"8950 Cypress Waters Boulevard ","Dallas","TX","USA",75019,"Chip Walker","214-687-4508","compliance@mrcooper.com","DC2119","MA Debt Collector"
2119,"Nationstar Mortgage Llc",198658,"4000 Horizon Way ","Irving","TX","USA",75063,"Chip Walker","214-687-4508","compliance@mrcooper.com","DC2119","MA Debt Collector"
2119,"Nationstar Mortgage Llc",292900,"2501 S Highway 121 Bus Suite 100","Lewisville","TX","USA",75067,"Chip Walker","214-687-4508","compliance@mrcooper.com","DC2119","MA Debt Collector"
2119,"Nationstar Mortgage Llc",1059564,"2501 South Price Road Suite 105","Chandler","AZ","USA",85286,"Chip Walker","214-687-4508","compliance@mrcooper.com","DC2119","MA Debt Collector"
2119,"Nationstar Mortgage Llc",1511015,"611 Jamison Road Suite 1275","Elma","NY","USA",14059,"Chip Walker","214-687-4508","compliance@mrcooper.com","DC2119","MA Debt Collector"
2119,"Nationstar Mortgage Llc",1520199,"110 Triple Creek Drive Suite 10","Longview","TX","USA",75601,"Chip Walker","214-687-4508","compliance@mrcooper.com","DC2119","MA Debt Collector"
944152,"Nationwide Credit Corporation",,"5503 Cherokee Ave. ","Alexandria","VA","USA",22312,"Cheryl Neifert","703-663-5198","cheryl.neifert@nccva.com","DC0863","MA Debt Collector"
908470,"Nationwide Credit,  Inc",,"Northpark Town Center 1000 Abernathy Rd Ne; Bldg 400, Suite 200","Atlanta","GA","USA",30328,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC0384","MA Debt Collector"
908470,"Nationwide Credit,  Inc",940776,"1225 West Washington Street Suite 300","Tempe","AZ","USA",85281,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC0885","MA Debt Collector"
908470,"Nationwide Credit,  Inc",940825,"3835 N. Freeway Blvd. ","Sacramento","CA","USA",95834,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC0884","MA Debt Collector"
908470,"Nationwide Credit,  Inc",940840,"1093 Clark St. Building 257, 2Nd Floor","Endicott","NY","USA",13760,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC0883","MA Debt Collector"
908470,"Nationwide Credit,  Inc",940845,"5Th, 6Th, & 7Th Floors, Vishwaroop It Park Sector 30-A, Vashi","Navi Mumbai, Maharashtra",,"IND",400705,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC0909","MA Debt Collector"
908470,"Nationwide Credit,  Inc",940851,"6Th And 7Th Floor, Spectrum Towers, Mind Space ","Malad West, Mumbai",,"IND",400064,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC1314","MA Debt Collector"
908470,"Nationwide Credit,  Inc",1043500,"1100 Virginia Drive Ste F","Fort Washington","PA","USA",19034,"Bradley Swenson","(770) 383-4324","bradley.swenson@altisource.com","DC908470","MA Debt Collector"
929898,"Nationwide Recovery Systems, Ltd.",,"501 Shelley Drive, Suite 300 ","Tyler","TX","USA",75701,"Vishal Kumar","972-798-1000 xt 2600","vishalk@eliglobal.com","DC0728","MA Debt Collector"
209072,"Ncb Management Services, Inc.",,"One Allied Drive ","Trevose","PA","USA",19053,"Genevieve Lang","800-828-1110x1197","genevieve.lang@ncbi.com","DC0616","MA Debt Collector"
209072,"Ncb Management Services, Inc.",894588,"2517 E 54Th St North ","Sioux Falls","SD","USA",57104,"Genevieve Lang","800-828-1110x1197","genevieve.lang@ncbi.com","DC209072","MA Debt Collector"
209072,"Ncb Management Services, Inc.",1010169,"8653 Baypine Rd, Ste 110 ","Jacksonville","FL","USA",32256,"Genevieve Lang","800-828-1110x1197","genevieve.lang@ncbi.com","DC209072","MA Debt Collector"
637901,"Ncc Business Services, Inc.",,"9428 Baymeadows Road, #200","Jacksonville","FL","USA",32256,"Irving Pollan","904-733-3033","irv.pollan@ncc-business.com","DC0515","MA Debt Collector"
1303152,"New Credit America Llc",,"811 Sw Naito Parkway, Suite 300 ","Portland","OR","USA",97204,"Todd Rice","971-808-0546","trice@ncaloans.com","DC1303152","MA Debt Collector"
933108,"New Hampshire/Northeast Credit Services, Inc.",,"41 Simon Street Suite 2A","Nashua","NH","USA",3060,"Karen Clement","800-829-8157 x320","kclement@credit-services.com","DC0305","MA Debt Collector"
3013,"New Penn Financial, Llc",,"4000 Chemical Rd. Suite 200","Plymouth Meeting","PA","USA",19462,"Philip Italiano","484-594-1284","pitaliano@newpennfinancial.com","DC3013","MA Debt Collector"
3013,"New Penn Financial, Llc",1105391,"75 Beattie Place Suite 300","Greenville","SC","USA",29601,"Philip Italiano","484-594-1284","pitaliano@newpennfinancial.com","DC3013","MA Debt Collector"
3013,"New Penn Financial, Llc",1105392,"2020 S. Dairy Ashford Road Suite 200","Houston","TX","USA",77077,"Philip Italiano","484-594-1284","pitaliano@newpennfinancial.com","DC3013","MA Debt Collector"
954581,"Niagara Credit Solutions, Inc.",,"1212 Abbott Rd Suite D","Lackawanna","NY","USA",14218,"Kyle Morgan","716-681-6816x469","kmorgan@niagaracs.com","DC0964","MA Debt Collector"
995479,"North Shore Agency, Llc",,"270 Spagnoli Road Suite 110","Melville","NY","USA",11747,"Kevin Goodman","631-396-7417","keving@northshoreagency.biz","DC995479","MA Debt Collector"
936423,"Northland Group Llc",,"7831 Glenroy Rd. #250 ","Edina","MN","USA",55439,"Lance Black","952-831-4005","lblack@northlandgroup.com","DC0509","MA Debt Collector"
936423,"Northland Group Llc",1124768,"108 Thomas Circle ","Monticello","MN","USA",55362,"Lance Black","952-831-4005","lblack@northlandgroup.com","DC936423","MA Debt Collector"
936423,"Northland Group Llc",1244706,"312 Whittington Parkway Suite 010","Louisville","KY","USA",40222,"Lance Black","952-831-4005","lblack@northlandgroup.com","DC936423","MA Debt Collector"
936423,"Northland Group Llc",1248245,"155 Mid Atlantic Parkway ","Thorofare","NJ","USA",8086,"Lance Black","952-831-4005","lblack@northlandgroup.com","DC936423","MA Debt Collector"
952185,"Northstar Location Services, Llc",,"4285 Genesee Street ","Cheektowaga","NY","USA",14225,"Elena Marangos","877-630-6700-6049","emarangos@northstarlocation.com","DC0878","MA Debt Collector"
934681,"Nra Group, Llc",,"2491 Paxton Street ","Harrisburg","PA","USA",17111,"Ashley Chille","800-360-9953 x3024","achille@nationalrecovery.com","DC1118","MA Debt Collector"
934681,"Nra Group, Llc",937976,"3 Crossgate Dr. ","Mechanicsburg","PA","USA",17050,"Ashley Chille","800-360-9953 x3024","achille@nationalrecovery.com","DC1219","MA Debt Collector"
1852,"Ocwen Loan Servicing, Llc",,"1661 Worthington Road Suite 100","West Palm Beach","FL","USA",33409,"Mable Scarlett","561-682-7308","mable.scarlett@ocwen.com","DC0861","MA Debt Collector"
953706,"Oliphant Financial, Llc",,"2601 Cattlemen Road, Suite 300 ","Sarasota","FL","USA",34232,"Robert Morris","941-360-8990","licensing@oliphantfinancial.com","DC1167","MA Debt Collector"
937358,"Onemain Consumer Loan, Inc.",,"601 Nw Second St. ","Evansville","IN","USA",47708,"Terri Baer","410-332-3240","terri.baer@onemainfinancial.com","DC937358","MA Debt Collector"
937358,"Onemain Consumer Loan, Inc.",1054465,"725 Industrial Blvd. ","London","KY","USA",40741,"Terri Baer","410-332-3240","terri.baer@onemainfinancial.com","DC937358","MA Debt Collector"
937358,"Onemain Consumer Loan, Inc.",1280260,"4920 S. Wendler Drive, Suite 202 ","Tempe","AZ","USA",85282,"Terri Baer","410-332-3240","terri.baer@onemainfinancial.com","DC937358","MA Debt Collector"
931153,"Onemain Mortgage Services, Inc.",,"601 Nw Second St. ","Evansville","IN","USA",47708,"Terri Baer","410-332-3240","terri.baer@onemainfinancial.com","DC931153","MA Debt Collector"
931153,"Onemain Mortgage Services, Inc.",1057006,"725 Industrial Blvd. ","London","KY","USA",40741,"Terri Baer","410-332-3240","terri.baer@onemainfinancial.com","DC931153","MA Debt Collector"
934287,"Online Information Services, Inc.",,"685 W Fire Tower Rd. ","Winterville","NC","USA",28590,"Chris Riggs","252-754-1626","criggs@onlineis.com","DC1263","MA Debt Collector"
948477,"Optimum Outcomes, Inc.",,"2651 Warrenville Road Suite 500","Downers Grove","IL","USA",60515,"Courtney Daniel","919-838-7799","courtney.daniel@oorcm.com","DC113979-100","MA Debt Collector"
948477,"Optimum Outcomes, Inc.",953619,"3200 Spring Forest Rd Suite 220","Raleigh","NC","USA",27616,"Courtney Daniel","919-838-7799","courtney.daniel@oorcm.com","DC113979-101","MA Debt Collector"
934039,"Optio Solutions Llc",,"1444 North Mcdowell Blvd. ","Petaluma","CA","USA",94954,"Christopher Richard Schumacher","800-360-2827","cschumacher@optiosolutions.com","DC1124","MA Debt Collector"
934039,"Optio Solutions Llc",1370054,"400 South 45Th Street #427 ","Fargo","ND","USA",58103,"Christopher Richard Schumacher","800-360-2827","cschumacher@optiosolutions.com","DC934039","MA Debt Collector"
954491,"P&B Capital Group, Llc",,"455 Center Road ","W Seneca","NY","USA",14224,"Sean Welch","716-923-7666","sean@pandbllc.com","DC1198","MA Debt Collector"
934172,"Palisades Collection, L.L.C.",,"210 Sylvan Ave. ","Englewood Cliffs","NJ","USA",7632,"Rosemarie Ashman","201-308-9226","rashman@astafunding.com","DC1022","MA Debt Collector"
1371514,"Peak Professionals, Inc.",,"3501 Algonquin Rd Suite #630 ","Rolling Meadows","IL","USA",60008,"Stephanie Hall","847-757-4627","hall5087@att.net","DC1371514","MA Debt Collector"
943582,"Penn Credit Corporation",,"916 S. 14Th Street ","Harrisburg,","PA","USA",17104,"Thomas Perrotta","888-725-1697","tom.perrotta@penncredit.com","DC0717","MA Debt Collector"
943582,"Penn Credit Corporation",1215663,"100 Scenery Drive ","State College","PA","USA",16801,"Thomas Perrotta","888-725-1697","tom.perrotta@penncredit.com","DC943582","MA Debt Collector"
943582,"Penn Credit Corporation",1215664,"309 Fellowship Road Suite 104","Mt. Laurel","NJ","USA",8054,"Thomas Perrotta","888-725-1697","tom.perrotta@penncredit.com","DC943582","MA Debt Collector"
943582,"Penn Credit Corporation",1215666,"4636 E. University Drive Suite 200","Phoenix","AZ","USA",85034,"Thomas Perrotta","888-725-1697","tom.perrotta@penncredit.com","DC943582","MA Debt Collector"
35953,"Pennymac Loan Services, Llc",,"3043 Townsgate Road Suite 200","Westlake Village","CA","USA",91361,"Carol Queen","818-746-2883","govlicensing@pnmac.com","DC35953","MA Debt Collector"
35953,"Pennymac Loan Services, Llc",1065684,"14800 Trinity Blvd. ","Fort Worth","TX","USA",76155,"Carol Queen","818-746-2883","govlicensing@pnmac.com","DC35953","MA Debt Collector"
35953,"Pennymac Loan Services, Llc",1166419,"6101 Condor Drive Suite 200","Moorpark","CA","USA",93021,"Carol Queen","818-746-2883","govlicensing@pnmac.com","DC35953","MA Debt Collector"
35953,"Pennymac Loan Services, Llc",1481509,"2201 West Plano Parkway, Suite 300 ","Plano","TX","USA",75075,"Carol Queen","818-746-2883","govlicensing@pnmac.com","DC35953","MA Debt Collector"
937353,"Performant Recovery, Inc.",,"333 N. Canyon Pkwy., Suite 100 ","Livermore","CA","USA",94551,"Barbara Robinson","925-960-4800","aliaslicensing@performantcorp.com","DC0114","MA Debt Collector"
937353,"Performant Recovery, Inc.",952239,"17080 S. Harlan Rd. ","Lathrop","CA","USA",95330,"Barbara Robinson","925-960-4800","aliaslicensing@performantcorp.com","DC1197","MA Debt Collector"
937353,"Performant Recovery, Inc.",952769,"1780 Nebraska Ave. ","Grants Pass","OR","USA",97527,"Barbara Robinson","925-960-4800","aliaslicensing@performantcorp.com","DC1195","MA Debt Collector"
937353,"Performant Recovery, Inc.",952771,"2763 Southwest Blvd. ","San Angelo","TX","USA",76904,"Barbara Robinson","925-960-4800","aliaslicensing@performantcorp.com","DC1196","MA Debt Collector"
937353,"Performant Recovery, Inc.",1211479,"1551 Northeast F Street ","Grants Pass","OR","USA",97526,"Barbara Robinson","925-960-4800","aliaslicensing@performantcorp.com","DC937353","MA Debt Collector"
928903,"Peter Roberts & Associates, Inc.",,"231 East Main Street, Suite 201 ","Milford","MA","USA",1757,"Robert Terrasi","508-381-5345","bterrasi@pracollect.com","DC0440","MA Debt Collector"
2726,"Phh Mortgage Corporation",,"1 Mortgage Way ","Mt. Laurel","NJ","USA",8054,"Gerry Gager","856-917-0914","gerry.gager@mortgagefamily.com","DC2726","MA Debt Collector"
934578,"Phillips & Cohen Associates, Ltd.",,"1002 Justison Street ","Wilmington","DE","USA",19801,"Lisa Sapp","866-596-4495","lsapp@phillips-cohen.com","DC0536","MA Debt Collector"
1163027,"Phoenix Financial Services Llc",,"8902 Otis Avenue, Suite 103A ","Indianapolis","IN","USA",46216,"Kimberly England","877-821-8098","kengland@phoenixfinancialsvcs.com","DC1163027","MA Debt Collector"
939459,"Pinnacle Recovery, Inc.",,"2774 Gateway Rd ","Carlsbad","CA","USA",92009,"Vanessa Griffin","760-929-6685x1127","vgriffin@pinnaclrecovery.com","DC0704","MA Debt Collector"
951914,"Pioneer Credit Recovery, Inc.",,"26 Edward St ","Arcade","NY","USA",14009,"Cameron Conroy","585-237-7185","licensing_pcr@pioneer-credit.com","DC0397","MA Debt Collector"
951914,"Pioneer Credit Recovery, Inc.",952789,"325 Daniel Zenker Drive, Suite 1 ","Horseheads","NY","USA",14845,"Cameron Conroy","585-237-7185","licensing_pcr@pioneer-credit.com","DC110989-108","MA Debt Collector"
951914,"Pioneer Credit Recovery, Inc.",953456,"197 Sw Waterford Ct, Suite 101 ","Lake City","FL","USA",32025,"Cameron Conroy","585-237-7185","licensing_pcr@pioneer-credit.com","DC110989-107","MA Debt Collector"
951914,"Pioneer Credit Recovery, Inc.",953707,"308 W. Route 38 ","Moorestown","NJ","USA",8057,"Cameron Conroy","585-237-7185","licensing_pcr@pioneer-credit.com","DC1035","MA Debt Collector"
951914,"Pioneer Credit Recovery, Inc.",953784,"20 Parker Lane ","Perry","NY","USA",14530,"Cameron Conroy","585-237-7185","licensing_pcr@pioneer-credit.com","DC1037","MA Debt Collector"
17022,"Planet Home Lending, Llc",,"321 Research Parkway Ste 303","Meriden","CT","USA",6450,"Jeffrey Bergida","727-666-7504","jbergida@planetfg.com","DC112046-100","MA Debt Collector"
17022,"Planet Home Lending, Llc",957081,"5401 W Kennedy Boulevard Suite 300","Tampa","FL","USA",33609,"Jeffrey Bergida","727-666-7504","jbergida@planetfg.com","DC17022","MA Debt Collector"
17022,"Planet Home Lending, Llc",1281046,"4120 Dublin Boulevard Suite 150","Dublin","CA","USA",94568,"Jeffrey Bergida","727-666-7504","jbergida@planetfg.com","DC17022","MA Debt Collector"
17022,"Planet Home Lending, Llc",1539736,"120 Erie Canal Drive Suite 240","Rochester","NY","USA",14626,"Jeffrey Bergida","727-666-7504","jbergida@planetfg.com","DC17022","MA Debt Collector"
940278,"Pom Recoveries, Inc.",,"85 E Hoffman Ave ","Lindenhurst","NY","USA",11757,"James V. Argutto","631-761-1028","jima@pomr.com","DC0499","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",,"120 Corporate Blvd. Suite 100","Norfolk","VA","USA",23502,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC1025","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",946851,"5200 West Mercury Blvd., Suite 285 ","Hampton","VA","USA",23605,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC1026","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",946852,"500 West First Avenue ","Hutchinson","KS","USA",67501,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC1024","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",946853,"4829 Highway 45 North ","Jackson","TN","USA",38305,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC1146","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",1121854,"600 Beacon Pkwy W Suite 700","Birmingham","AL","USA",35209,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC934179","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",1141623,"6341 Boulevard 26 Suite 500","North Richland Hills","TX","USA",76118,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC934179","MA Debt Collector"
934179,"Portfolio Recovery Associates, Llc",1533245,"140 Corporate Blvd. ","Norfolk","VA","USA",23502,"Franci Wayland","757-961-3540","franci.wayland@pragroup.com","DC934179","MA Debt Collector"
391089,"Pra Receivables Management, Llc",,"130 Corporate Blvd ","Norfolk","VA","USA",23502,"Franci Wayland","757-321-2513","fware@portfoliorecovery.com","DC0709","MA Debt Collector"
391089,"Pra Receivables Management, Llc",1069466,"10 Orchard, Suite 100 ","Lake Forest","CA","USA",92630,"Franci Wayland","757-321-2513","fware@portfoliorecovery.com","DC391089","MA Debt Collector"
391089,"Pra Receivables Management, Llc",1502106,"5425 Robin Hood Rd. #203 ","Norfolk","VA","USA",23513,"Franci Wayland","757-321-2513","fware@portfoliorecovery.com","DC391089","MA Debt Collector"
945460,"Premiere Credit Of North America, Llc",,"2002 Wellesley Blvd., Suite 100 ","Indianapolis","IN","USA",46219,"Feroze Waheed","317-375-6553","fwaheed@premierecredit.com","DC0730","MA Debt Collector"
945460,"Premiere Credit Of North America, Llc",994777,"1 Mill Street ","Batavia","NY","USA",14020,"Feroze Waheed","317-375-6553","fwaheed@premierecredit.com","DC945460","MA Debt Collector"
945460,"Premiere Credit Of North America, Llc",1224180,"100 Centerview Dr ","Nashville","TN","USA",37214,"Feroze Waheed","317-375-6553","fwaheed@premierecredit.com","DC945460","MA Debt Collector"
938897,"Prince-Parker & Associates, Inc.",,"8625 Crown Crescent Ct ","Charlotte","NC","USA",28227,"Steven Stroupe","704-841-2424x2443","stevestroupe@princeparker.com","DC1218","MA Debt Collector"
936788,"Professional Finance Company, Inc.",,"5754 W. 11Th Street, Suite 100 ","Greeley","CO","USA","80634-4811","Jessica Hammes","970-347-5341","jhammes@pfccollects.com","DC1115","MA Debt Collector"
952197,"Professional Management Corp.",,"222 Humphrey St. ","Swampscott","MA","USA",1907,"Gary Golditch","781-584-6910","gary@pmcresults.com","DC0702","MA Debt Collector"
945528,"Professional Placement Services, Llc",,"272 N 12Th Street ","Milwaukee","WI","USA",53233,"Daniel Shepherd","414-220-4103","dshepherd@paypps.com","DC1101","MA Debt Collector"
933087,"Professional Recovery Consultants, Inc.",,"2700 Meridian Pkwy. Suite 200 ","Durham","NC","USA",27713,"Elizabeth Benefield","866-907-8026","ebenefield@prorecoveryinc.com","DC1065","MA Debt Collector"
1120080,"Professional Service Bureau, Inc.",,"911 Lund Blvd Suite 100","Anoka","MN","USA",55303,"Paris Mcintosh","770-587-4595","pmcintosh@cornerstonesupport.com","DC1120080","MA Debt Collector"
934903,"Progressive Financial Services, Inc.",,"1919 W. Fairmont Drive Building 8","Tempe","AZ","USA",85282,"Jeremy Gaffney","602-453-8645","licensing@progressivefinancial.com","DC0799","MA Debt Collector"
934903,"Progressive Financial Services, Inc.",938994,"1510 Chester Pike Suite 250 ","Eddystone","PA","USA",19022,"Jeremy Gaffney","602-453-8645","licensing@progressivefinancial.com","DC1113","MA Debt Collector"
1273,"Quantum Servicing Corporation",,"6302 E. Martin Luther King Blvd. Suite 310","Tampa","FL","USA",33619,"Leslie Sharpe","305-229-6555","leslie.sharpe@rialtocapital.com","DC1177","MA Debt Collector"
3030,"Quicken Loans Inc.",,"1050 Woodward Avenue ","Detroit","MI","USA",48226,"Charnell Scott","313-373-3210","charnellscott@quickenloans.com","DC112727-100","MA Debt Collector"
920364,"R.A. Rogers, Inc.",,"2135 Espey Court, Suite 7 ","Crofton","MD","USA","21114-2442","Tracey Mcdavid","301-858-1200","tmcdavid@rarogersinc.com","DC920364","MA Debt Collector"
